Week,Date,Year,Month,"Region (North, Central, South)",County,Site,Site Code,Time (24hr),Temp (oC),Salinity (ppt),Tide,Pseudo-nitzschia TOTAL (cells/L),Pseudo-nitzschia count LG (cells/L),Pseudo-nitzschia count SM (cells/L),Pseudo-nitzschia  americana (cells/L),Alexandrium (cells/L),Dinophysis (cells/L),H2O ELISA pDA (ng/L),%B/BO,Extract vol (ml),Dilution Factor,Comments,,
28,07/08/19,2019,July,North,Clatsop,Cannon Beach Tolovana,CBT,10:45,17.0,26.6,Outgoing,"141,000","79,000","13,000","49,000",0,"2,000",9.02,42.5,4,1,49000 cells/L P.americana,,
28,07/08/19,2019,July,North,Tillamook,Cape Meares,CAP,12:10,14.4,29.2,Low,"393,000","329,000","34,000","30,000",0,0,43.83,53.8,4,Avg 5&10,30000 cells/L P. americana,,
28,07/08/19,2019,July,Central,Lincoln,Newport South Beach,NSB,,13.9,29.2,,"95,000","65,000","14,000","16,000",0,0,25.05,41.5,4,Avg 1&5,Not a lot of plankton,,
28,07/08/19,2019,July,South,Coos,Charleston Bastendorff,CBB,10:30,12.1,31.1,Outgoing,"216,000","103,000","7,000","106,000",0,0,135.82,45.1,4,Avg 25&50x,106000 cells/L were epyphitic P. americana. ,,
28,07/08/19,2019,July,South,Curry,Brookings,BRO,10:00,13.2,32.8,Outgoing,"356,000","350,000","1,000","5,000",0,0,47.70,37.7,4,5,,,
29,07/16/19,2019,July,South,Curry,Gold Beach Bailey Beach,GBB,7:30,10.8,30.2,Low,"86,000","44,000","21,000","21,000",0,0,N/A,N/A,N/A,N/A,,,
29,07/16/19,2019,July,South,Curry,Brookings,BRO,11:00,14.7,29.6,Incoming,"28,000","24,000","1,000","3,000","3,000",0,N/A,N/A,N/A,N/A,,,
29,07/16/19,2019,July,South,Coos,Charleston Bastendorff,CBB,15:55,16.1,29.6,Outgoing,"79,000","68,000","8,000","3,000",0,0,N/A,N/A,N/A,N/A,"Large type P-n: 96% pungens/multi, 4% americana",,
29,07/17/19,2019,July,South,Coos,Bandon Whiskey Run,BWR,7:30,12.9,29.2,Low,"403,000","228,000","31,000","144,000","1,000",0,N/A,N/A,N/A,N/A,,,
29,07/18/19,2019,Julu,Central,Lincoln,Newport Agate Beach,NAB,8:15,14.9,29.5,Low,"240,000","181,000","55,000","4,000",0,"1,000",N/A,N/A,N/A,N/A,,,
30,07/22/19,2019,July,North,Clatsop,Clatsop South Jetty,CSJ,8:00,12.8,28.4,Outgoing,"189,000","102,000","8,000","79,000",0,0,,,,,"Large type P-n. 56%pungens/multi, 44% americana.",,
30,07/22/19,2019,July,North,Clatsop,Clatsop Sunset,SUN,8:30,13.6,28.6,Outgoing,"359,000","156,000","13,000","190,000",0,0,,,,,"Large type P-n. 45% pungens/multi, 55% americana.",,
30,07/22/19,2019,July,North,Clatsop,Clatsop Seaside,SEA,8:55,15.3,28.8,Outgoing,"161,000","124,000","28,000","9,000","1,000",0,,,,,"Large P-n. 93% pungens/multi, 7% americana. Dinophysis parva in net tow.",,
30,07/22/19,2019,July,North,Clatsop,Cannon Beach Tolovana,CBT,10:00,11.7,29.8,Outgoing,"76,000","40,000","10,000","26,000",0,0,,,,,,,
30,07/22/19,2019,July,North,Tillamook,Cape Meares,CAP,11:20,13.2,29.9,Low,"36,000","23,000","7,000","6,000",0,0,,,,,"Large type P-n: 3% australis/fraud, 76% pungens/multi, 21% americana. Dinophysis c.f. acuta in net tow. ",,
30,07/22/19,2019,July,Central,Lincoln,Newport South Beach,NSB,10:02,12.3,26.0,Outgoing,"6,000","6,000",0,0,0,0,N/A,N/A,N/A,N/A,,,
30,07/22/19,2019,July,South,Coos,Charleston Bastendorff,CBB,10:10,13.8,30.3,Low,"12,000","11,000",0,"1,000","1,000",0,N/A,N/A,N/A,N/A,,,
30,07/23/19,2019,July,South,Curry,Brookings,BRO,10:45,14.5,32.5,Low,"8,000","8,000",0,0,0,0,N/A,N/A,N/A,N/A,,,
31,07/29/19,2019,July,North,Clatsop,Clatsop South Jetty,CSJ,8:20,10.1,30.0,Incoming,"34,000","25,000","9,000",0,0,0,,,,,Large type P-n.100% pungens/multi,,
31,07/29/19,2019,July,North,Clatsop,Clatsop Sunset,SUN,9:00,10.1,30.0,Incoming,"129,000","56,000","11,000","62,000",0,0,,,,,"Large type P-n. 6% australis/fraud, 39% pungens/multi, 48% americana.",,
31,07/29/19,2019,July,North,Clatsop,Clatsop Seaside,SEA,9:25,12.6,29.5,Incoming,"211,000","107,000","23,000","81,000",0,0,,,,,"Large P-n.: 11% australis/fraud, 39% pungens/multi, 38% americana.",,
31,07/29/19,2019,July,North,Clatsop,Cannon Beach Tolovana,CBT,10:30,10.7,29.4,Incoming,"74,000","28,000","2,000","44,000",0,0,,,,,"Large type P-n: 5% australis/fraud, 32% pungens/multi, 59% americana.",,
31,07/29/19,2019,July,North,Tillamook,Cape Meares,CAP,12:20,11.7,30.3,Outgoing,"25,000","13,000","4,000","8,000",0,0,,,,,"Large type P-n:52% pungens/multi, 32% americana.",,
32,08/05/19,2019,August,North,Clatsop,Clatsop South Jetty,CSJ,8:00,13.3,28.8,Outgoing,"37,000","34,000","2,000","1,000","1,000",0,9.48,82.2,4,5,"Unreliable pDA result d/t high %b/bo. P-n. 92%pungens/multi, 3% americana, 5% psuedodeli/deli.",,
32,08/05/19,2019,August,North,Clatsop,Clatsop Sunset,SUN,8:30,13.7,28.5,Outgoing,"88,000","38,000","10,000","40,000","1,000",0,16.99,78.9,6,5,"Unreliable pDA d/t high %b/bo. P-n. 11% aust/fraud, 32% pung/multi, 46% americana, 11% pseudodeli/deli.",,
32,08/05/19,2019,August,North,Clatsop,Clatsop Seaside,SEA,9:00,16.9,28.4,Outgoing,"71,000","60,000","8,000","3,000",0,0,LOW,90.7,6,5,"P-n. 10% aust/fraud, 75% pung/multi, 4% americana, 11% pseudodeli/deli. Alexandrium & Dinophysis spp. in net tow. ",,
32,08/05/19,2019,August,North,Clatsop,Cannon Beach Tolovana,CBT,9:40,11.9,29.9,Low,"28,000","12,000","4,000","12,000",0,0,41.89,54.8,4,Avg 5&10,"P-n. 25% aust/fraud, 19% pung/multi, 43% americana, 14% pseudodeli/deli.",,
32,08/05/19,2019,August,North,Tillamook,Cape Meares,CAP,11:10,13.3,29.8,Incoming,"81,000","59,000","5,000","17,000",0,0,200.81,45.8,4,25,"P-n. 33% aust/fraud, 36% pung/multi, 21% americana, 6% pseudodeli/deli. Alexandrium and Dinophysis spp. in net tow. ",,
32,08/05/19,2019,August,Central,Lincoln,Newport South Beach,NSB,,11.9,26.5,,"51,000","37,000","3,000","11,000",0,0,475.01,41.0,4,50,"P-n. 51% aust/fruad, 22% pung/multi, 22% americana, 6% pseudodeli/deli. ",,
32,08/05/19,2019,August,South,Coos,Charleston Bastendorff,CBB,12:30,12.7,31.4,Incoming,"111,000","90,000","3,000","18,000",0,0,335.25,51.1,4,50,"P-n. 66% aust/fraud, 15% pung/multi, 16% americana, 3% pseudodeli/deli.",,
32,08/05/19,2019,August,South,Curry,Brookings,BRO,13:30,17.2,33.5,Incoming,"68,000","26,000","4,000","38,000",0,0,90.83,52.6,4,Avg 10&20,"P-n. 10% aust/fraud, 28% pung/multi, 56% americana, 6% pseudodeli/deli.",,
33,08/12/19,2019,August,North,Clatsop,Clatsop South Jetty,CSJ,8:45,16.6,26.2,Incoming,"76,000","7,000",0,"69,000","1,000",0,N/A,N/A,N/A,N/A,"P-n. 9% pung/multi, 87% americana.",,
33,08/12/19,2019,August,North,Clatsop,Clatsop Sunset,SUN,9:18,17.3,27.2,Incoming,"69,000","36,000","5,000","28,000",0,0,N/A,N/A,N/A,N/A,"P-n. 52% pung/multi, 41% americana, 7% pseudodeli/deli. Alexandrium c.f. ostenfeldii & tamarense in net tow. ",,
33,08/12/19,2019,August,North,Clatsop,Clatsop Seaside,SEA,9:45,19.2,26.5,Incoming,"39,000","16,000",0,"23,000",0,"1,000",N/A,N/A,N/A,N/A,"P-n. 41% pung/multi, 59% americana.",,
33,08/12/19,2019,August,North,Clatsop,Cannon Beach Tolovana,CBT,10:15,17.6,26.8,Incoming,"155,000","88,000","4,000","63,000",0,"1,000",LOW,106.3,4,10,"P-n. 57% pung/multi, 41% americana, 3% pseudodeli/deli.",,
33,08/12/19,2019,August,North,Tillamook,Cape Meares,CAP,11:50,15.5,29.5,High,"23,000","12,000",0,"11,000","1,000",0,N/A,N/A,N/A,N/A,"P-n. 52% pung/multi, 48% americana.",,
34,08/19/19,2019,August,North,Clatsop,Clatsop South Jetty,CSJ,8:40,15.1,28.3,Outgoing,"29,000","5,000",0,"24,000",0,0,N/A,N/A,N/A,N/A,"P-n. 17% pung/multi, 83% americana.",,
34,08/19/19,2019,August,North,Clatsop,Clatsop Sunset,SUN,9:10,15.7,28.7,Low,"38,000","34,000",0,"4,000",0,0,N/A,N/A,N/A,N/A,"P-n. 89% pung/multi, 11% americana.",,
34,08/19/19,2019,August,North,Clatsop,Clatsop Seaside,SEA,9:45,15.8,28.2,Incoming,"78,000","34,000","4,000","40,000",0,0,N/A,N/A,N/A,N/A,"P-n. 44% pung/multi, 51% americana, 5% pseudodeli/deli.",,
34,08/19/19,2019,August,North,Clatsop,Cannon Beach Tolovana,CBT,10:25,14.6,29.0,Incoming,"56,000","12,000","1,000","43,000",0,0,N/A,N/A,N/A,N/A,"P-n. 21% pung/multi, 77% americana, 2% pseudodeli/deli.",,
34,08/19/19,2019,August,North,Tillamook,Cape Meares,CAP,11:55,15.1,29.8,Incoming,"6,000","6,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n. 100% pung/multi.,,
34,08/19/19,2019,August,Central,Lincoln,Newport South Beach,NSB,12:58,10.9,23.4,Incoming,"22,000","5,000",0,"17,000",0,0,N/A,N/A,N/A,N/A,"P-n 23% pung/multi, 77% americana.",,
34,08/19/19,2019,August,South,Coos,Charleston Bastendorff,CBB,9:30,11.3,30.6,Incoming,"37,000","2,000",0,"35,000",0,0,N/A,N/A,N/A,N/A,"P-n. 5% pung/multi, 95% americana.",,
34,08/19/19,2019,August,South,Curry,Brookings,BRO,9:00,11.6,33.2,Low,"5,000","5,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n. 100% pung/multi.,,
35,08/26/19,2019,August,North,Clatsop,Clatsop South Jetty,CSJ,9:08,11.4,29.6,Incoming,"6,000","4,000",0,"2,000",0,0,N/A,N/A,N/A,N/A,"P-n. 67% pung/multi, 33% americana. Dinophysis acuminata & fortii in net tow. ",,
35,08/26/19,2019,August,North,Clatsop,Clatsop Sunset,SUN,9:40,13.1,29.0,Incoming,"62,000","45,000","3,000","14,000",0,0,0.00,59.5,4,1,"P-n. 3% aust/fraud, 69% pung/multi, 23% americana, 3% pseudodeli/deli. Dinophysis acuminata in net tow. ",,
35,08/26/19,2019,August,North,Clatsop,Clatsop Seaside,SEA,10:10,14.2,28.8,Incoming,"73,000","45,000","4,000","24,000",0,0,7.45,58.3,6,Avg 1&5,"P-n. 14% aust/fraud, 48% pung/multi, 33% americana, 5% pseudodeli/deli.",,
35,08/26/19,2019,August,North,Clatsop,Cannon Beach Tolovana,CBT,10:55,10.8,30.0,High,"96,000","67,000","5,000","24,000",0,0,0.00,34.0,4,1,"P-n. 11% aust/fraud, 60% pung/multi, 25% americana, 5% psuedodeli/deli. Dinophysis acuminata in the net tow. ",,
35,08/26/19,2019,August,North,Tillamook,Cape Meares,CAP,12:30,12.4,29.8,Outgoing,"13,000","5,000",0,"8,000",0,0,N/A,N/A,N/A,N/A,"P-n. 32% pung/multi, 62% americana.",,
36,09/03/19,2019,September,North,Clatsop,Clatsop South Jetty,CSJ,8:55,17.1,27.4,Outgoing,"43,000","9,000","23,000","11,000",0,0,N/A,N/A,N/A,N/A,"P-n. 21% pung/multi, 26% americana, 53% psuedodeli/deli",,
36,09/03/19,2019,September,North,Clatsop,Clatsop Sunset,SUN,9:20,16.7,27.5,Outgoing,"51,000","20,000","27,000","4,000",0,0,N/A,N/A,N/A,N/A,"P-n. 39% pung/multi, 8% americana, 53% pseudodeli/deli.",,
36,09/03/19,2019,September,North,Clatsop,Clatsop Seaside,SEA,9:45,18.4,26.5,Outgoing,"18,000","14,000","4,000",0,0,"1,000",N/A,N/A,N/A,N/A,"P-n. 78% pung/multi, 22% pseudodeli/deli",,
36,09/03/19,2019,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:15,15.7,27.9,Low,"52,000","36,000","16,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 69% pung/multi, 31% psuedodeli/deli",,
36,09/03/19,2019,September,North,Tillamook,Cape Meares,CAP,11:35,13.5,28.7,Incoming,"70,000","55,000","1,000","14,000",0,0,N/A,N/A,N/A,N/A,"P-n. 19% aust/fraud, 60% pung/multi, 20% americana, 1% psuedodeli/deli",,
36,09/03/19,2019,September,Central,Lincoln,Newport South Beach,NSB,11:45,14.4,28.2,Incoming,"25,000","23,000",0,"2,000",0,"3,000",N/A,N/A,N/A,N/A,"P-n 4% aust/fruad, 85% pung/multi, 8% americana. ",,
36,09/03/19,2019,September,South,Coos,Charleston Bastendorff,CBB,9:00,13.9,31.4,Outgoing,"59,000","25,000","2,000","32,000",0,0,N/A,N/A,N/A,N/A,"P-n 42% pung/multi, 54% americana, 3% pseudodeli/deli.",,
37,09/09/19,2019,September,North,Clatsop,Clatsop South Jetty,CSJ,9:05,15.9,25.4,Incoming,"24,000","17,000",0,"7,000",0,0,N/A,N/A,N/A,N/A,"P-n 71% pung/multi, 29% americana.",,
37,09/09/19,2019,September,North,Clatsop,Clatsop Sunset,SUN,9:40,15.7,25.6,Incoming,"5,000","3,000",0,"2,000",0,0,N/A,N/A,N/A,N/A,"P-n 60% pung/multi, 40% americana. c.f. Protoceratium reticulatum 1000 cells/L. Alexandrium catanella in net tow. ",,
37,09/09/19,2019,September,North,Clatsop,Clatsop Seaside,SEA,10:15,14.6,27.5,Incoming,"32,000","30,000","2,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 94% pung/multi, 6% pseudodeli/deli. c.f. Protoceratium reticulatum in net tow. ",,
37,09/09/19,2019,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:45,15.6,28.5,Incoming,"10,000","10,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n 100% pung/multi. ,,
37,09/09/19,2019,September,North,Tillamook,Cape Meares,CAP,12:30,16.4,28.7,Outgoing,"5,000","4,000",0,"1,000",0,0,N/A,N/A,N/A,N/A,"P-n 80% pung/multi, 20% americana",,
37,09/09/19,2019,September,South,Curry,Brookings,BRO,13:14,16.5,33.3,Outgoing,"2,000","2,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n 100% pung/multi.,,
38,09/16/19,2019,September,North,Clatsop,Clatsop South Jetty,CSJ,9:00,16.6,27.8,Incoming,"7,000","7,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n 100% pung/multi.,,
38,09/16/19,2019,September,North,Clatsop,Clatsop Sunset,SUN,9:55,16.6,28.1,Incoming,"5,000","3,000","2,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 60% pung/multi, 40% pseudodeli/deli",,
38,09/16/19,2019,September,North,Clatsop,Clatsop Seaside,SEA,10:25,17.0,27.8,Incoming,"6,000","6,000",0,0,0,0,N/A,N/A,N/A,N/A,P-n 100% pung/multi.,,
38,09/16/19,2019,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:55,61.4,28.7,Incoming,"20,000","7,000","10,000","3,000",0,0,N/A,N/A,N/A,N/A,"P-n. 35% pung/multi, 15% americana, 50% pseudodeli/deli.",,
38,09/16/19,2019,September,North,Tillamook,Cape Meares,CAP,12:30,17.6,28.9,Incoming,"34,000","26,000","7,000","1,000",0,0,N/A,N/A,N/A,N/A,"P-n 76% pung/multi, 3% americana, 21% pseudodeli/deli.",,
38,09/16/19,2019,September,Central,Lincoln,Newport South Beach,NSB,10:00,15.7,27.3,Incoming,"14,000","10,000","4,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 71% pung/multi, 29% pseudodeli/deli.",,
38,09/16/19,2019,September,South,Coos,Charleston Bastendorff,CBB,9:15,15.8,30.5,Incoming,"7,000","2,000","5,000",0,0,0,N/A,N/A,N/A,N/A,"P-n. 29% pung/multi, 71% pseudodeli/deli",,
38,09/16/19,2019,September,South,Curry,Brookings,BRO,12:45,17.1,32.5,Incoming,"59,000","58,000",0,"1,000",0,0,N/A,N/A,N/A,N/A,"P-n. 19% aust/fraud, 80% pung/multi, 2% americana.",,
39,09/23/19,2019,September,North,Clatsop,Clatsop South Jetty,CSJ,9:05,15.9,28.9,High,"26,000","25,000","1,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 96% pung/multi, 4% pseudodeli/deli",,
39,09/23/19,2019,September,North,Clatsop,Clatsop Sunset,SUN,9:38,15.6,28.7,Outgoing,"18,000","16,000","2,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 89% pung/multi, 11% pseudodeli/deli",,
39,09/23/19,2019,September,North,Clatsop,Clatsop Seaside,SEA,10:10,16.3,28.8,Outgoing,"7,000","6,000","1,000",0,0,"1,000",N/A,N/A,N/A,N/A,"P-n 86% pung/multi, 14% pseudodeli/deli",,
39,09/23/19,2019,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:45,16.6,28.5,Outgoing,"5,000","4,000","1,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 80% pung/multi, 20% pseudodeli/deli",,
39,09/23/19,2019,September,North,Tillamook,Cape Meares,CAP,12:15,16.7,28.7,Outgoing,"16,000","12,000","4,000",0,0,"1,000",N/A,N/A,N/A,N/A,"P-n 75% pung/multi, 25% psuedodeli/deli. 181 cells/L Gymnodinium/Kerenia spp.",,
40,09/30/19,2019,September,North,Clatsop,Clatsop South Jetty,CSJ,9:00,12.7,29.3,Incoming,"127,000","108,000","18,000","1,000",0,0,4.19,64.5,4,1,"P-n 85% pung/multi, 1% americana, 14% psuedodeli/deli",,
40,09/30/19,2019,September,North,Clatsop,Clatsop Sunset,SUN,9:25,12.6,29.1,Incoming,"144,000","118,000","23,000","3,000",0,0,4.99,59.6,4,1,"P-n 82% pung/multi, 2% americana, 16% psuedodeli/deli",,
40,09/30/19,2019,September,North,Clatsop,Clatsop Seaside,SEA,10:10,13.5,28.7,Incoming,"183,000","156,000","25,000","2,000",0,0,34.56,50.2,4,5,"P-n 85% pung/multi, 1% americana, 14% psuedodeli/deli",,
40,09/30/19,2019,September,North,Clatsop,Cannon Beach Tolovana,CBT,10:45,12.8,29.6,Incoming,"83,000","70,000","13,000",0,0,0,49.61,49.8,4,Avg 5&10,"P-n 84% pung/muli, 16% psuedodeli/deli",,
40,09/30/19,2019,September,North,Tillamook,Cape Meares,CAP,12:15,13.5,29.7,Incoming,"43,000","38,000",0,"5,000",0,0,19.17,45.3,4,Avg 1&5,"P-n 88% pung/multi, 12% americana",,
40,10/01/19,2019,October,Central,Lincoln,Newport South Beach,NSB,10:44,11.5,23.8,Incoming,"111,000","65,000","38,000","8,000",0,0,38.86,46.8,4,5,"P-n 16% aust/fraud, 42% pung/multi, 7% americana, 34% pseudodeli/deli",,
40,09/30/19,2019,September,South,Coos,Charleston Bastendorff,CBB,9:30,10.6,31.3,Outgoing,"73,000","43,000","30,000",0,0,0,15.69,71.8,4,5,"P-n 3% aust/fraud, 56% pung/multi, 41% psuedodeli/deli. unreliable; %B/BO too high.",,
40,10/01/19,2019,October,South,Curry,Brookings,BRO,11:30,14.0,31.9,Incoming,"39,000","28,000","10,000","1,000",0,0,120.39,55.8,6,Avg 5&10,"P-n 46% aust/fraud, 26% pung/multi, 26% psuedodeli/deli, 2% americana",,
41,10/07/19,2019,October,North,Clatsop,Clatsop South Jetty,CSJ,8:55,13.7,28.6,Incoming,"585,000","262,000","312,000","11,000","1,000",0,207.25,55.0,4,Avg 10&20,"P-n 0.3% aust/fraud, 44% pung/multiseries/multistriata, 2% americana, 53% pseudodeli/deli/granii.",,
41,10/07/19,2019,October,North,Clatsop,Clatsop Sunset,SUN,9:30,12.9,28.5,High,"454,000","151,000","298,000","5,000","1,000",0,123.02,47.6,4,Avg 5&10,"P-n 3% aust/fraud, 30% pung/multiseries/multistriata, 1% americana, 66% pseudodeli/deli/granii",,
41,10/07/19,2019,October,North,Clatsop,Clatsop Seaside,SEA,10:05,13.2,28.8,Outgoing,"457,000","135,000","320,000","2,000",0,0,76.83,47.1,4,10,"P-n 0.4 % aust/fraud, 29% pung/multistriata/multiseries, 0.4% americana, 70% psuedodeli/deli/granii",,
41,10/07/19,2019,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:30,13.0,29.4,Outgoing,"336,000","99,000","234,000","3,000",0,0,45.50,52.5,4,Avg 5&10,"P-n 1% aust/fraud, 29% pung/multistriata/multiseries, 1% americana, 70% psuedodeli/deli/granii",,
41,10/07/19,2019,October,North,Tillamook,Cape Meares,CAP,12:00,14.0,29.5,Outgoing,"128,000","64,000","60,000","4,000",0,0,38.58,47.0,4,5,"P-n 50% pung/multistriata/multiseries, 3% americana, 47% psuedodeli/deli/granii.",,
42,10/15/19,2019,October,North,Clatsop,Clatsop South Jetty,CSJ,8:55,11.7,29.3,Incoming,"840,000","275,000","540,000","25,000","2,000",0,237.67,51.10,4,Avg 25&50,"P-n 1% aust/fraud, 32%pung/multiseries/multistriata, 3% americana, 64% psuedodeli/deli",,
42,10/15/19,2019,October,North,Clatsop,Clatsop Sunset,SUN,9:20,11.7,29.1,Incoming,"949,000","221,000","717,000","11,000",0,0,222.64,42.90,4,25,"P-n 1% aust/fraud, 23% pung/multiseries/multistriata, 1% americana, 76% pseudodeli/del",,
42,10/15/19,2019,October,North,Clatsop,Clatsop Seaside,SEA,10:10,11.5,29.1,Incoming,"698,000","138,000","557,000","3,000",0,0,282.58,46.4,4,Avg 25&50,"P-n 1% aust/fraud, 19% pung/multiseries/multistriata, 0.4% americana, 80% pseudodeli/deli",,
42,10/15/19,2019,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:45,11.9,29.5,Incoming,"1,074,000","251,000","817,000","6,000",0,0,573.61,55.6,4,100,"P-n 0.6% aust/fraud, 23% pung/multiseries/multistriata, 0.5% americana, 76% pseudodeli/deli",,
42,10/15/19,2019,October,North,Tillamook,Cape Meares,CAP,12:20,12.1,29.3,Incoming,"497,000","95,000","402,000",0,0,0,40.81,45.4,4,5,"P-n 1% aust/fraud, 18% pung/multiseries/multistriata, 81% pseudodeli/deli",,
42,10/14/19,2019,October,Central,Lincoln,Newport South Beach,NSB,,10.5,,,"184,000","98,000","83,000","3,000",0,0,79.36,46.2,4,10,"P-n 5% aust/fraud, 48% pung/multiseries/multistriata, 2% americana, 45% pseudodeli/deli",,
42,10/14/19,2019,September,South,Coos,Charleston Bastendorff,CBB,13:30,11.2,31.2,High,"385,000","171,000","214,000",0,0,0,168.44,44.5,4,20,"P-n 44% pung/multiseries/multistriata, 56% pseudodeli/deli",,
42,10/14/19,2019,October,South,Curry,Brookings,BRO,11:00,10.5,33.9,Incoming,"624,000","623,000","1,000",0,0,"1,000",5005.28,49.9,4,Avg 500&1000,"P-n 85% aust/fraud, 15% pung/multiseries/multistriata",,
43,10/21/19,2019,October,North,Clatsop,Clatsop South Jetty,CSJ,8:00,13.1,28.1,High,"189,000","54,000","135,000",0,0,0,8.13,45.50,4,1,"P-n 4% aust/fraud, 24% pung/multiseries/multistriata, 71% pseudodeli/deli.",,
43,10/21/19,2019,October,North,Clatsop,Clatsop Sunset,SUN,8:30,13.1,27.9,Outgoing,"149,000","20,000","128,000","1,000",0,0,5.47,57.00,4,1,"P-n 1% aust/fraud, 12% pung/multiseries/multistriata, 86% pseudodeli/deli, 1% americana",,
43,10/21/19,2019,October,North,Clatsop,Clatsop Seaside,SEA,9:10,13.2,27.8,Outgoing,"127,000","20,000","106,000","1,000",0,0,11.79,46.4,6,1,"P-n 2% aust/fraud, 14% pung/multiseries/multistriata, 83% pseudodeli/deli, 1% americana. Alexandrium tamarense/fundyense in net tow. ",,
43,10/21/19,2019,October,North,Clatsop,Cannon Beach Tolovana,CBT,9:40,13.2,28.4,Outgoing,"78,000","10,000","67,000","1,000",0,0,4.28,63.9,4,1,"P-n 13% pung/multi, 86% pseudodeli/deli, 1% americana",,
43,10/21/19,2019,October,North,Tillamook,Cape Meares,CAP,11:15,12.9,28.9,Outgoing,"259,000","46,000","213,000",0,0,0,60.02,45.9,6,5,"P-n 18% pung/multiseries/multistriata, 82% pseudodeli/deli",,
44,10/28/19,2019,October,North,Clatsop,Clatsop South Jetty,CSJ,8:45,11.0,28.8,Incoming,"150,000","40,000","110,000",0,0,0,N/A,N/A,N/A,N/A,,,
44,10/28/19,2019,October,North,Clatsop,Clatsop Sunset,SUN,9:30,10.5,29.0,Incoming,"147,000","24,000","119,000","4,000",0,0,N/A,N/A,N/A,N/A,"P-n 16% pung/multi, 81% pseudodeli/deli, 3% americana. Alexandrium sp. in net tow.",,
44,10/28/19,2019,October,North,Clatsop,Clatsop Seaside,SEA,10:00,10.3,28.8,Incoming,"97,000","31,000","66,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 32% pung/multi, 68% pseudodeli/deli",,
44,10/28/19,2019,October,North,Clatsop,Cannon Beach Tolovana,CBT,10:30,10.4,29.3,Incoming,"95,000","21,000","74,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 22% pung/multi, 78% pseudodeli/deli",,
44,10/28/19,2019,October,North,Tillamook,Cape Meares,CAP,11:50,10.5,29.5,High,"71,000","20,000","51,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 28% pung/multi, 72% psuedodeli/deli",,
44,10/28/19,2019,October,Central,Lincoln,Newport South Beach,NSB,,,,,"49,000","20,000","29,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 41% pung/multi, 59% pseudodeli/deli",,
44,10/28/19,2019,October,South,Coos,Charleston Bastendorff,CBB,9:30,8.9,31.2,Incoming,"10,000","3,000","7,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 30% pung/multi, 70% pseudodeli/deli.",,
44,10/28/19,2019,October,South,Curry,Brookings,BRO,11:45,10.5,33.6,High,"18,000","16,000","2,000",0,0,0,N/A,N/A,N/A,N/A,"P-n 78% pung/multi, 11% aust/fraud, 11% pseudodeli/deli",,
46,11/12/19,2019,November,North,Clatsop,Clatsop South Jetty,CSJ,8:45,11.0,27.5,Incoming,"150,000","73,000","66,000","11,000",0,0,52.95,48.20,4,Avg 5&10,"P-n 16% aust/fraud, 33% pung/multi, 44% pseudodeli/deli, 7% americana",,
46,11/12/19,2019,November,North,Clatsop,Clatsop Sunset,SUN,9:10,11.1,27.1,Incoming,"117,000","39,000","71,000","7,000","2,000",0,38.51,47.00,4,5,"P-n 9% aust/fraud, 25% pung/multiseries/multistriata, 61% pseudodeli/deli, 6% americana",,
46,11/12/19,2019,November,North,Clatsop,Clatsop Seaside,SEA,9:40,11.1,27.5,Incoming,"121,000","36,000","79,000","6,000","1,000","1,000",30.04,54.3,4,5,"P-n 30% pung/multi, 65% pseudodeli/deli, 5% americana",,
46,11/12/19,2019,November,North,Clatsop,Cannon Beach Tolovana,CBT,10:10,11.1,27.7,Incoming,"76,000","30,000","41,000","5,000",0,0,21.72,63.4,4,5,"P-n 40% pung/multi, 54% pseudodeli/deli, 6% americana",,
46,11/12/19,2019,November,North,Tillamook,Cape Meares,CAP,11:45,11.1,28.6,High,"162,000","47,000","113,000","2,000",0,0,73.02,48.6,4,10,"P-n 3% aust/fraud, 26% pung/multiseies/multistriata, 70% pseudodeli/deli, 1% americana",,
